Date,Open,High,Low,Close,Adj Close,Volume,PriceChange,VolumeChange
8/4/04,1099.689941,1102.449951,1092.400024,1098.630005,1098.630005,1369200000,-0.096384986,2.30889935
8/5/04,1098.630005,1098.790039,1079.97998,1080.699951,1080.699951,1397400000,-1.63203753,2.059596845
8/6/04,1080.699951,1080.699951,1062.22998,1063.969971,1063.969971,1521000000,-1.548068914,8.844997853
8/9/04,1063.969971,1069.459961,1063.969971,1065.219971,1065.219971,1086000000,0.117484519,-28.59960552
8/10/04,1065.219971,1079.040039,1065.219971,1079.040039,1079.040039,1245600000,1.297390997,14.6961326
8/11/04,1079.040039,1079.040039,1065.920044,1075.790039,1075.790039,1410400000,-0.301193643,13.23057161
8/12/04,1075.790039,1075.790039,1062.819946,1063.22998,1063.22998,1405100000,-1.167519548,-0.375779921
8/13/04,1063.22998,1067.579956,1060.719971,1064.800049,1064.800049,1175100000,0.147669745,-16.36894171
8/16/04,1064.800049,1080.660034,1064.800049,1079.339966,1079.339966,1206200000,1.365506793,2.64658327
8/17/04,1079.339966,1086.780029,1079.339966,1081.709961,1081.709961,1267800000,0.219578175,5.106947438
8/18/04,1081.709961,1095.170044,1078.930054,1095.170044,1095.170044,1282500000,1.244333831,1.159488878
8/19/04,1095.170044,1095.170044,1086.280029,1091.22998,1091.22998,1249400000,-0.359767328,-2.580896686
8/20/04,1091.22998,1100.26001,1089.569946,1098.349976,1098.349976,1199900000,0.652474376,-3.961901713
8/23/04,1098.349976,1101.400024,1094.72998,1095.680054,1095.680054,1021900000,-0.243084814,-14.83456955
8/24/04,1095.680054,1100.939941,1092.819946,1096.189941,1096.189941,1092500000,0.046536121,6.908699481
8/25/04,1096.189941,1106.290039,1093.23999,1104.959961,1104.959961,1192200000,0.800045656,9.125858124
8/26/04,1104.959961,1106.780029,1102.459961,1105.089966,1105.089966,1023600000,0.011765585,-14.1419225
8/27/04,1105.089966,1109.680054,1104.619995,1107.77002,1107.77002,845400000,0.242519078,-17.4091442
8/30/04,1107.77002,1107.77002,1099.150024,1099.150024,1099.150024,843100000,-0.778139491,-0.272060563
8/31/04,1099.150024,1104.23999,1094.719971,1104.23999,1104.23999,1138200000,0.463082008,35.00177915
9/1/04,1104.23999,1109.23999,1099.180054,1105.910034,1105.910034,1142100000,0.151239225,0.342646284
9/2/04,1105.910034,1119.109985,1105.599976,1118.310059,1118.310059,1118400000,1.121250791,-2.07512477
9/3/04,1118.310059,1120.800049,1113.569946,1113.630005,1113.630005,924170000,-0.418493419,-17.36677396
9/7/04,1113.630005,1124.079956,1113.630005,1121.300049,1121.300049,1214400000,0.688742577,31.4043953
9/8/04,1121.300049,1123.050049,1116.27002,1116.27002,1116.27002,1246300000,-0.448589029,2.626811594
9/9/04,1116.27002,1121.300049,1113.619995,1118.380005,1118.380005,1371300000,0.189021022,10.02968788
9/10/04,1118.380005,1125.26001,1114.390015,1123.920044,1123.920044,1261200000,0.495362844,-8.028877707
9/13/04,1123.920044,1129.780029,1123.349976,1125.819946,1125.819946,1299800000,0.169042452,3.060577228
9/14/04,1125.819946,1129.459961,1124.719971,1128.329956,1128.329956,1204500000,0.222949505,-7.331897215
9/15/04,1128.329956,1128.329956,1119.819946,1120.369995,1120.369995,1256000000,-0.705463943,4.275633043
9/16/04,1120.369995,1126.060059,1120.369995,1123.5,1123.5,1113900000,0.279372441,-11.31369427
9/17/04,1123.5,1130.140015,1123.5,1128.550049,1128.550049,1422600000,0.449492568,27.71343927
9/20/04,1128.550049,1128.550049,1120.339966,1122.199951,1122.199951,1197600000,-0.562677571,-15.81611135
9/21/04,1122.199951,1131.540039,1122.199951,1129.300049,1129.300049,1325000000,0.632694556,10.63794255
9/22/04,1129.300049,1129.300049,1112.670044,1113.560059,1113.560059,1379900000,-1.393782814,4.143396226
9/23/04,1113.560059,1113.609985,1108.050049,1108.359985,1108.359985,1286300000,-0.466977417,-6.783100225
9/24/04,1108.359985,1113.810059,1108.359985,1110.109985,1110.109985,1255400000,0.15789094,-2.40223898
9/27/04,1110.109985,1110.109985,1103.23999,1103.52002,1103.52002,1263500000,-0.59363172,0.645212681
9/28/04,1103.52002,1111.77002,1101.290039,1110.060059,1110.060059,1396600000,0.592652501,10.53423031
9/29/04,1110.060059,1114.800049,1107.420044,1114.800049,1114.800049,1402900000,0.427003022,0.451095518
9/30/04,1114.800049,1116.310059,1109.680054,1114.579956,1114.579956,1748000000,-0.019742823,24.59904484
10/1/04,1114.579956,1131.640015,1114.579956,1131.5,1131.5,1582200000,1.518064622,-9.485125858
10/4/04,1131.5,1140.130005,1131.5,1135.170044,1135.170044,1534000000,0.324352099,-3.046391101
10/5/04,1135.170044,1137.869995,1132.030029,1134.47998,1134.47998,1418400000,-0.060789483,-7.535853977
10/6/04,1134.47998,1142.050049,1132.939941,1142.050049,1142.050049,1416700000,0.667272154,-0.119853356
10/7/04,1142.050049,1142.050049,1130.5,1130.650024,1130.650024,1447500000,-0.998207128,2.174066493
10/8/04,1130.650024,1132.920044,1120.189941,1122.140015,1122.140015,1291600000,-0.752665177,-10.77029361
10/11/04,1122.140015,1126.199951,1122.140015,1124.390015,1124.390015,943800000,0.200509738,-26.92784144
10/12/04,1124.390015,1124.390015,1115.77002,1121.839966,1121.839966,1320100000,-0.226793992,39.87073533
10/13/04,1121.839966,1127.01001,1109.630005,1113.650024,1113.650024,1546200000,-0.730045483,17.12749034
10/14/04,1113.650024,1114.959961,1102.060059,1103.290039,1103.290039,1489500000,-0.930272956,-3.667054715
10/15/04,1103.290039,1113.170044,1102.140015,1108.199951,1108.199951,1645100000,0.445024592,10.44645854
10/18/04,1108.199951,1114.459961,1103.329956,1114.02002,1114.02002,1373300000,0.525182211,-16.52179199
10/19/04,1114.02002,1117.959961,1103.150024,1103.22998,1103.22998,1737500000,-0.968567872,26.52006117
10/20/04,1103.22998,1104.089966,1094.25,1103.660034,1103.660034,1685700000,0.038981355,-2.981294964
10/21/04,1103.660034,1108.869995,1098.469971,1106.48999,1106.48999,1673000000,0.256415555,-0.753396215
10/22/04,1106.48999,1108.140015,1095.469971,1095.73999,1095.73999,1469600000,-0.971540646,-12.15780036
10/25/04,1095.73999,1096.810059,1090.290039,1094.800049,1094.800049,1380500000,-0.085781391,-6.062874251
10/26/04,1094.810059,1111.099976,1094.810059,1111.089966,1111.089966,1685400000,1.487935355,22.08620065
10/27/04,1111.089966,1126.290039,1107.430054,1125.400024,1125.400024,1741900000,1.28792973,3.352319924
10/28/04,1125.339966,1130.670044,1120.599976,1127.439941,1127.439941,1628200000,0.181261503,-6.527355187
10/29/04,1127.439941,1131.400024,1124.619995,1130.199951,1130.199951,1500800000,0.244803284,-7.824591574
11/1/04,1130.199951,1133.410034,1127.599976,1130.51001,1130.51001,1395900000,0.027433995,-6.989605544
11/2/04,1130.51001,1140.47998,1128.119995,1130.560059,1130.560059,1659000000,0.004427117,18.84805502
11/3/04,1130.540039,1147.569946,1130.540039,1143.199951,1143.199951,1767500000,1.118020392,6.540084388
11/4/04,1143.199951,1161.670044,1142.339966,1161.670044,1161.670044,1782700000,1.615648512,0.859971711
11/5/04,1161.670044,1170.869995,1160.660034,1166.170044,1166.170044,1724400000,0.387373336,-3.270320301
11/8/04,1166.170044,1166.77002,1162.319946,1164.890015,1164.890015,1358700000,-0.109763495,-21.20737648
11/9/04,1164.890015,1168.959961,1162.47998,1164.079956,1164.079956,1450800000,-0.069539526,6.778538309
11/10/04,1164.079956,1169.25,1162.51001,1162.910034,1162.910034,1504300000,-0.100501859,3.687620623
11/11/04,1162.910034,1174.800049,1162.910034,1173.47998,1173.47998,1393000000,0.908922074,-7.398790135
11/12/04,1173.47998,1184.170044,1171.430054,1184.170044,1184.170044,1531600000,0.910971144,9.949748744
11/15/04,1184.170044,1184.47998,1179.849976,1183.810059,1183.810059,1453300000,-0.030399773,-5.112300862
11/16/04,1183.810059,1183.810059,1175.319946,1175.430054,1175.430054,1364400000,-0.707884254,-6.117112778
11/17/04,1175.430054,1188.459961,1175.430054,1181.939941,1181.939941,1684200000,0.553830232,23.43887423
11/18/04,1181.939941,1184.900024,1180.150024,1183.550049,1183.550049,1456700000,0.136225873,-13.50789692
11/19/04,1183.550049,1184,1169.189941,1170.339966,1170.339966,1526600000,-1.116140632,4.798517196
11/22/04,1170.339966,1178.180054,1167.890015,1177.23999,1177.23999,1392700000,0.589574329,-8.771125377
11/23/04,1177.23999,1179.52002,1171.410034,1176.939941,1176.939941,1428300000,-0.025487496,2.556185826
11/24/04,1176.939941,1182.459961,1176.939941,1181.76001,1181.76001,1149600000,0.409542478,-19.51270741
11/26/04,1181.76001,1186.619995,1181.079956,1182.650024,1182.650024,504580000,0.075312584,-56.10821155
11/29/04,1182.650024,1186.939941,1172.369995,1178.569946,1178.569946,1378500000,-0.344994539,173.1975108
11/30/04,1178.569946,1178.660034,1173.810059,1173.819946,1173.819946,1553500000,-0.40303081,12.69495829
12/1/04,1173.780029,1191.369995,1173.780029,1191.369995,1191.369995,1772800000,1.495122745,14.1165111
12/2/04,1191.369995,1194.800049,1186.719971,1190.329956,1190.329956,1774900000,-0.087297733,0.118456679
12/3/04,1190.329956,1197.459961,1187.709961,1191.170044,1191.170044,1566700000,0.070576061,-11.73023832
12/6/04,1191.170044,1192.410034,1185.180054,1190.25,1190.25,1354400000,-0.077238678,-13.55077552
12/7/04,1190.25,1192.170044,1177.069946,1177.069946,1177.069946,1533900000,-1.10733493,13.253101
12/8/04,1177.069946,1184.050049,1177.069946,1182.810059,1182.810059,1525200000,0.487661164,-0.567181694
12/9/04,1182.810059,1190.51001,1173.790039,1189.23999,1189.23999,1624700000,0.543614839,6.523734592
12/10/04,1189.23999,1191.449951,1185.23999,1188,1188,1443700000,-0.104267432,-11.14051825
12/13/04,1188,1198.73999,1188,1198.680054,1198.680054,1436100000,0.898994444,-0.526425158
12/14/04,1198.680054,1205.290039,1197.839966,1203.380005,1203.380005,1544400000,0.392093869,7.541257573
12/15/04,1203.380005,1206.609985,1199.439941,1205.719971,1205.719971,1695800000,0.194449467,9.803159803
12/16/04,1205.719971,1207.969971,1198.410034,1203.209961,1203.209961,1793900000,-0.208175203,5.784880292
12/17/04,1203.209961,1203.209961,1193.48999,1194.199951,1194.199951,2335000000,-0.748831068,30.16333129
12/20/04,1194.199951,1203.430054,1193.359985,1194.650024,1194.650024,1422800000,0.037688245,-39.06638116
12/21/04,1194.650024,1205.930054,1194.650024,1205.449951,1205.449951,1483700000,0.90402434,4.280292381
12/22/04,1205.449951,1211.420044,1203.849976,1209.569946,1209.569946,1390800000,0.341780677,-6.261373593
12/23/04,1209.569946,1213.660034,1208.709961,1210.130005,1210.130005,956100000,0.046302324,-31.25539258
12/27/04,1210.130005,1214.130005,1204.920044,1204.920044,1204.920044,922000000,-0.430529032,-3.566572534
12/28/04,1204.920044,1213.540039,1204.920044,1213.540039,1213.540039,983000000,0.715399751,6.616052061
12/29/04,1213.540039,1213.849976,1210.949951,1213.449951,1213.449951,925900000,-0.00742357,-5.808748728
12/30/04,1213.449951,1216.469971,1213.410034,1213.550049,1213.550049,829800000,0.008249042,-10.37909061
12/31/04,1213.550049,1217.329956,1211.650024,1211.920044,1211.920044,786900000,-0.134317081,-5.169920463
1/3/05,1211.920044,1217.800049,1200.319946,1202.079956,1202.079956,1510800000,-0.811942013,91.99390011
1/4/05,1202.079956,1205.839966,1185.390015,1188.050049,1188.050049,1721000000,-1.167135924,13.91315859
1/5/05,1188.050049,1192.72998,1183.719971,1183.73999,1183.73999,1738900000,-0.362784295,1.040092969
1/6/05,1183.73999,1191.630005,1183.27002,1187.890015,1187.890015,1569100000,0.350585858,-9.764793835
1/7/05,1187.890015,1192.199951,1182.160034,1186.189941,1186.189941,1477900000,-0.143117122,-5.81224906
1/10/05,1186.189941,1194.780029,1184.800049,1190.25,1190.25,1490400000,0.342277308,0.845794709
1/11/05,1190.25,1190.25,1180.430054,1182.98999,1182.98999,1488800000,-0.609956732,-0.107353731
1/12/05,1182.98999,1187.920044,1175.640015,1187.699951,1187.699951,1562100000,0.398140393,4.923428264
1/13/05,1187.699951,1187.699951,1175.810059,1177.449951,1177.449951,1510300000,-0.863012581,-3.316048909
1/14/05,1177.449951,1185.209961,1177.449951,1184.52002,1184.52002,1335400000,0.60045601,-11.5804807
1/18/05,1184.52002,1195.97998,1180.099976,1195.97998,1195.97998,1596800000,0.967477105,19.57465928
1/19/05,1195.97998,1195.97998,1184.410034,1184.630005,1184.630005,1498700000,-0.949010451,-6.143537074
1/20/05,1184.630005,1184.630005,1173.420044,1175.410034,1175.410034,1692000000,-0.778299635,12.8978448
1/21/05,1175.410034,1179.449951,1167.819946,1167.869995,1167.869995,1643500000,-0.641481592,-2.86643026
1/24/05,1167.869995,1173.030029,1163.75,1163.75,1163.75,1494600000,-0.352778564,-9.05993307
1/25/05,1163.75,1174.300049,1163.75,1168.410034,1168.410034,1610400000,0.400432567,7.747892413
1/26/05,1168.410034,1175.959961,1168.410034,1174.069946,1174.069946,1635900000,0.484411451,1.583457526
1/27/05,1174.069946,1177.5,1170.150024,1174.550049,1174.550049,1600600000,0.040892197,-2.157833608
1/28/05,1174.550049,1175.609985,1166.25,1171.359985,1171.359985,1641800000,-0.271598814,2.574034737
1/31/05,1171.359985,1182.069946,1171.359985,1181.27002,1181.27002,1679800000,0.846028132,2.31453283
2/1/05,1181.27002,1190.390015,1180.949951,1189.410034,1189.410034,1681980000,0.689090035,0.129777354
2/2/05,1189.410034,1195.25,1188.920044,1193.189941,1193.189941,1561740000,0.317796798,-7.148717583
2/3/05,1193.189941,1193.189941,1185.640015,1189.890015,1189.890015,1554460000,-0.276563344,-0.466146734
2/4/05,1189.890015,1203.469971,1189.670044,1203.030029,1203.030029,1648160000,1.104304922,6.027816734
2/7/05,1203.030029,1204.150024,1199.27002,1201.719971,1201.719971,1347270000,-0.108896534,-18.25611591
2/8/05,1201.719971,1205.109985,1200.160034,1202.300049,1202.300049,1416170000,0.048270647,5.11404544
2/9/05,1202.300049,1203.829956,1191.540039,1191.98999,1191.98999,1511040000,-0.857527953,6.699054492
2/10/05,1191.98999,1198.75,1191.540039,1197.01001,1197.01001,1491670000,0.421146154,-1.28189856
2/11/05,1197.01001,1208.380005,1193.280029,1205.300049,1205.300049,1562300000,0.692562212,4.734961486
2/14/05,1205.300049,1206.930054,1203.589966,1206.140015,1206.140015,1290180000,0.069689369,-17.41790949
2/15/05,1206.140015,1212.439941,1205.52002,1210.119995,1210.119995,1527080000,0.329976616,18.36177898
2/16/05,1210.119995,1212.439941,1205.060059,1210.339966,1210.339966,1490100000,0.018177619,-2.421615109
2/17/05,1210.339966,1211.329956,1200.73999,1200.75,1200.75,1580120000,-0.792336556,6.041205288
2/18/05,1200.75,1202.920044,1197.349976,1201.589966,1201.589966,1551200000,0.069953446,-1.830240741
2/22/05,1201.589966,1202.47998,1184.160034,1184.160034,1184.160034,1744940000,-1.450572366,12.4896854
2/23/05,1184.160034,1193.52002,1184.160034,1190.800049,1190.800049,1501090000,0.560736286,-13.97469254
2/24/05,1190.800049,1200.420044,1187.800049,1200.199951,1200.199951,1518750000,0.789377025,1.176478426
2/25/05,1200.199951,1212.150024,1199.609985,1211.369995,1211.369995,1523680000,0.930681924,0.324609053
2/28/05,1211.369995,1211.369995,1198.130005,1203.599976,1203.599976,1795480000,-0.641424093,17.83839126
3/1/05,1203.599976,1212.25,1203.599976,1210.410034,1210.410034,1708060000,0.565807422,-4.868892998
3/2/05,1210.410034,1215.790039,1204.219971,1210.079956,1210.079956,1568540000,-0.027269933,-8.168331323
3/3/05,1210.079956,1215.719971,1204.449951,1210.469971,1210.469971,1616240000,0.032230515,3.041044538
3/4/05,1210.469971,1224.76001,1210.469971,1222.119995,1222.119995,1636820000,0.962438084,1.273325744
3/7/05,1222.119995,1229.109985,1222.119995,1225.310059,1225.310059,1488830000,0.261027069,-9.041311812
3/8/05,1225.310059,1225.689941,1218.569946,1219.430054,1219.430054,1523090000,-0.479878946,2.301135791
3/9/05,1219.430054,1219.430054,1206.660034,1207.01001,1207.01001,1704970000,-1.018512211,11.94151363
3/10/05,1207.01001,1211.22998,1201.410034,1209.25,1209.25,1604020000,0.185581725,-5.920925295
3/11/05,1209.25,1213.040039,1198.150024,1200.079956,1200.079956,1449820000,-0.758324912,-9.613346467
3/14/05,1200.079956,1206.829956,1199.51001,1206.829956,1206.829956,1437430000,0.562462523,-0.854588846
3/15/05,1206.829956,1210.540039,1197.75,1197.75,1197.75,1513530000,-0.752380727,5.294170847
3/16/05,1197.75,1197.75,1185.609985,1188.069946,1188.069946,1653190000,-0.808186516,9.227435201
3/17/05,1188.069946,1193.280029,1186.339966,1190.209961,1190.209961,1581930000,0.180125338,-4.310454334
3/18/05,1190.209961,1191.97998,1182.780029,1189.650024,1189.650024,2344370000,-0.047045229,48.19682287
3/21/05,1189.650024,1189.650024,1178.819946,1183.780029,1183.780029,1819440000,-0.493422005,-22.39109014
3/22/05,1183.780029,1189.589966,1171.630005,1171.709961,1171.709961,2114470000,-1.019620851,16.21542892
3/23/05,1171.709961,1176.26001,1168.699951,1172.530029,1172.530029,2246870000,0.069988993,6.261616386
3/24/05,1172.530029,1180.109985,1171.420044,1171.420044,1171.420044,1721720000,-0.094665806,-23.37251376
3/28/05,1171.420044,1179.910034,1171.420044,1174.280029,1174.280029,1746220000,0.244146838,1.422995609
3/29/05,1174.280029,1179.390015,1163.689941,1165.359985,1165.359985,2223250000,-0.75961813,27.31786373
3/30/05,1165.359985,1181.540039,1165.359985,1181.410034,1181.410034,2097110000,1.377261036,-5.673675925
3/31/05,1181.410034,1184.530029,1179.48999,1180.589966,1180.589966,2214230000,-0.069414342,5.584828645
4/1/05,1180.589966,1189.800049,1169.910034,1172.920044,1172.920044,2168690000,-0.649668574,-2.05669691
4/4/05,1172.790039,1178.609985,1167.719971,1176.119995,1176.119995,2079770000,0.272819193,-4.100171071
4/5/05,1176.119995,1183.560059,1176.119995,1181.390015,1181.390015,1870800000,0.448085231,-10.04774566
4/6/05,1181.390015,1189.339966,1181.390015,1184.069946,1184.069946,1797400000,0.226845577,-3.923455206
4/7/05,1184.069946,1191.880005,1183.810059,1191.140015,1191.140015,1900620000,0.597098932,5.742739513
4/8/05,1191.140015,1191.75,1181.130005,1181.199951,1181.199951,1661330000,-0.834500048,-12.59010218
4/11/05,1181.199951,1184.069946,1178.689941,1181.209961,1181.209961,1525310000,0.000847443,-8.187416106
4/12/05,1181.209961,1190.170044,1170.849976,1187.76001,1187.76001,1979830000,0.554520298,29.79853276
4/13/05,1187.76001,1187.76001,1171.400024,1173.790039,1173.790039,2049740000,-1.176161083,3.531111257
4/14/05,1173.790039,1174.670044,1161.699951,1162.050049,1162.050049,2355040000,-1.000178022,14.89457199
4/15/05,1162.050049,1162.050049,1141.920044,1142.619995,1142.619995,2689960000,-1.672049669,14.2214145
4/18/05,1142.619995,1148.920044,1139.800049,1145.97998,1145.97998,2180670000,0.294059706,-18.93299529
4/19/05,1145.97998,1154.670044,1145.97998,1152.780029,1152.780029,2142700000,0.593382879,-1.741207977
4/20/05,1152.780029,1155.5,1136.150024,1137.5,1137.5,2217050000,-1.325493903,3.469921128
4/21/05,1137.5,1159.949951,1137.5,1159.949951,1159.949951,2308560000,1.973622066,4.127556889
4/22/05,1159.949951,1159.949951,1142.949951,1152.119995,1152.119995,2045880000,-0.675025331,-11.37852168
4/25/05,1152.119995,1164.050049,1152.119995,1162.099976,1162.099976,1795030000,0.866227567,-12.26122744
4/26/05,1162.099976,1164.800049,1151.829956,1151.829956,1151.829956,1959740000,-0.883746684,9.175891211
4/27/05,1151.73999,1159.869995,1144.420044,1156.380005,1156.380005,2151520000,0.39502784,9.785992019
4/28/05,1156.380005,1156.380005,1143.219971,1143.219971,1143.219971,2182270000,-1.138037145,1.429222131
4/29/05,1143.219971,1156.969971,1139.189941,1156.849976,1156.849976,2362360000,1.192246929,8.252416062
5/2/05,1156.849976,1162.869995,1154.709961,1162.160034,1162.160034,1980040000,0.45901008,-16.18381618
5/3/05,1162.160034,1166.890015,1156.709961,1161.170044,1161.170044,2167020000,-0.085185342,9.443243571
5/4/05,1161.170044,1176.01001,1161.170044,1175.650024,1175.650024,2306480000,1.247016324,6.435565892
5/5/05,1175.650024,1178.619995,1166.77002,1172.630005,1172.630005,1997100000,-0.256880784,-13.41351323
5/6/05,1172.630005,1177.75,1170.5,1171.349976,1171.349976,1707200000,-0.109158813,-14.51604827
5/9/05,1171.349976,1178.869995,1169.380005,1178.839966,1178.839966,1857020000,0.639432292,8.775773196
5/10/05,1178.839966,1178.839966,1162.97998,1166.219971,1166.219971,1889660000,-1.070543531,1.757654737
5/11/05,1166.219971,1171.77002,1157.709961,1171.109985,1171.109985,1834970000,0.419304601,-2.894171438
5/12/05,1171.109985,1173.369995,1157.76001,1159.359985,1159.359985,1995290000,-1.003321648,8.736927579
5/13/05,1159.359985,1163.75,1146.180054,1154.050049,1154.050049,2188590000,-0.458005802,9.687814804
5/16/05,1154.050049,1165.75,1153.640015,1165.689941,1165.689941,1856860000,1.008612409,-15.15724736
5/17/05,1165.689941,1174.349976,1159.859985,1173.800049,1173.800049,1887260000,0.695734579,1.637172431
5/18/05,1173.800049,1187.900024,1173.800049,1185.560059,1185.560059,2266320000,1.001875065,20.08520289
5/19/05,1185.560059,1191.089966,1184.48999,1191.079956,1191.079956,1775860000,0.465594042,-21.64125101
5/20/05,1191.079956,1191.219971,1185.189941,1189.280029,1189.280029,1631750000,-0.151117227,-8.114941493
5/23/05,1189.280029,1197.439941,1188.76001,1193.859985,1193.859985,1681170000,0.385103246,3.028650222
5/24/05,1193.859985,1195.290039,1189.869995,1194.069946,1194.069946,1681000000,0.017586736,-0.010112005
5/25/05,1194.069946,1194.069946,1185.959961,1190.01001,1190.01001,1742180000,-0.340008223,3.639500297
5/26/05,1190.01001,1198.949951,1190.01001,1197.619995,1197.619995,1654110000,0.639489159,-5.055160776
5/27/05,1197.619995,1199.560059,1195.280029,1198.780029,1198.780029,1381430000,0.096861609,-16.48499797
5/31/05,1198.780029,1198.780029,1191.5,1191.5,1191.5,1840680000,-0.607286477,33.24453646
6/1/05,1191.5,1205.640015,1191.030029,1202.219971,1202.219971,1810100000,0.899703819,-1.661342547
6/2/05,1202.27002,1204.670044,1198.420044,1204.290039,1204.290039,1813790000,0.172187125,0.203856141
6/3/05,1204.290039,1205.089966,1194.550049,1196.02002,1196.02002,1627520000,-0.686713228,-10.26965635
6/6/05,1196.02002,1198.780029,1192.75,1197.51001,1197.51001,1547120000,0.124579018,-4.940031459
6/7/05,1197.51001,1208.849976,1197.26001,1197.26001,1197.26001,1851370000,-0.020876652,19.66557216
6/8/05,1197.26001,1201.969971,1193.329956,1194.670044,1194.670044,1715490000,-0.216324439,-7.33942972
6/9/05,1194.670044,1201.859985,1191.089966,1200.930054,1200.930054,1824120000,0.523994891,6.332301558
6/10/05,1200.930054,1202.790039,1192.640015,1198.109985,1198.109985,1664180000,-0.234823751,-8.768063505
6/13/05,1198.109985,1206.030029,1194.51001,1200.819946,1200.819946,1661350000,0.22618633,-0.17005372
6/14/05,1200.819946,1207.530029,1200.180054,1203.910034,1203.910034,1698150000,0.257331502,2.215066061
6/15/05,1203.910034,1208.079956,1198.660034,1206.579956,1206.579956,1840440000,0.22177089,8.379118452
6/16/05,1206.550049,1212.099976,1205.469971,1210.959961,1210.959961,1776040000,0.363009926,-3.499163244
6/17/05,1210.930054,1219.550049,1210.930054,1216.959961,1216.959961,2407370000,0.495474681,35.54705975
6/20/05,1216.959961,1219.099976,1210.650024,1216.099976,1216.099976,1714530000,-0.070666663,-28.77995489
6/21/05,1216.099976,1217.130005,1211.859985,1213.609985,1213.609985,1720700000,-0.204752163,0.359865386
6/22/05,1213.609985,1219.589966,1211.689941,1213.880005,1213.880005,1823250000,0.022249323,5.959783809
6/23/05,1213.880005,1216.449951,1200.719971,1200.72998,1200.72998,2029920000,-1.083305182,11.33525298
6/24/05,1200.72998,1200.900024,1191.449951,1191.569946,1191.569946,2418800000,-0.762872099,19.15740522
6/27/05,1191.569946,1194.329956,1188.300049,1190.689941,1190.689941,1738620000,-0.073852568,-28.12055565
6/28/05,1190.689941,1202.540039,1190.689941,1201.569946,1201.569946,1772410000,0.913756355,1.943495416
6/29/05,1201.569946,1204.069946,1198.699951,1199.849976,1199.849976,1769280000,-0.14314356,-0.176595709
6/30/05,1199.849976,1203.27002,1190.51001,1191.329956,1191.329956,2109490000,-0.710090442,19.22872581
7/1/05,1191.329956,1197.890015,1191.329956,1194.439941,1194.439941,1593820000,0.261051523,-24.44524506
7/5/05,1194.439941,1206.339966,1192.48999,1204.98999,1204.98999,1805820000,0.883263246,13.30137657
7/6/05,1204.98999,1206.109985,1194.780029,1194.939941,1194.939941,1883470000,-0.834035891,4.299985602
7/7/05,1194.939941,1198.459961,1183.550049,1197.869995,1197.869995,1952440000,0.245205127,3.661858166
7/8/05,1197.869995,1212.72998,1197.199951,1211.859985,1211.859985,1900810000,1.167905537,-2.644383438
7/11/05,1211.859985,1220.030029,1211.859985,1219.439941,1219.439941,1846300000,0.625481169,-2.867724812
7/12/05,1219.439941,1225.540039,1216.599976,1222.209961,1222.209961,1932010000,0.227155099,4.642257488
7/13/05,1222.209961,1224.459961,1219.640015,1223.290039,1223.290039,1812500000,0.088370905,-6.185785788
7/14/05,1223.290039,1233.160034,1223.290039,1226.5,1226.5,2048710000,0.262403919,13.03227586
7/15/05,1226.5,1229.530029,1223.5,1227.920044,1227.920044,1716400000,0.115780188,-16.22045092
7/18/05,1227.920044,1227.920044,1221.130005,1221.130005,1221.130005,1582100000,-0.552970776,-7.82451643
7/19/05,1221.130005,1230.339966,1221.130005,1229.349976,1229.349976,2041280000,0.673144626,29.02344985
7/20/05,1229.349976,1236.560059,1222.910034,1235.199951,1235.199951,2063340000,0.475859203,1.080694466
7/21/05,1235.199951,1235.829956,1224.699951,1227.040039,1227.040039,2129840000,-0.660614664,3.222929813
7/22/05,1227.040039,1234.189941,1226.150024,1233.680054,1233.680054,1766990000,0.541140858,-17.036491
7/25/05,1233.680054,1238.359985,1228.150024,1229.030029,1229.030029,1717580000,-0.376923092,-2.796280681
7/26/05,1229.030029,1234.420044,1229.030029,1231.160034,1231.160034,1934180000,0.173307808,12.61076631
7/27/05,1231.160034,1237.640015,1230.150024,1236.790039,1236.790039,1945800000,0.457292703,0.600771386
7/28/05,1236.790039,1245.150024,1235.810059,1243.719971,1243.719971,2001680000,0.560315962,2.871826498
7/29/05,1243.719971,1245.040039,1234.180054,1234.180054,1234.180054,1789600000,-0.767047022,-10.59510012
8/1/05,1234.180054,1239.099976,1233.800049,1235.349976,1235.349976,1716870000,0.094793462,-4.064036656
8/2/05,1235.349976,1244.689941,1235.349976,1244.119995,1244.119995,2043120000,0.709921817,19.00260358
8/3/05,1244.119995,1245.859985,1240.569946,1245.040039,1245.040039,1999980000,0.073951388,-2.111476565
8/4/05,1245.040039,1245.040039,1235.150024,1235.859985,1235.859985,1981220000,-0.737330023,-0.93800938
8/5/05,1235.859985,1235.859985,1225.619995,1226.420044,1226.420044,1930280000,-0.7638358,-2.571143033
8/8/05,1226.420044,1232.280029,1222.670044,1223.130005,1223.130005,1804140000,-0.268263636,-6.534803241
8/9/05,1223.130005,1234.109985,1223.130005,1231.380005,1231.380005,1897520000,0.674499028,5.175873269
8/10/05,1231.380005,1242.689941,1226.579956,1229.130005,1229.130005,2172320000,-0.182721824,14.4820608
8/11/05,1229.130005,1237.810059,1228.329956,1237.810059,1237.810059,1941560000,0.706194948,-10.62274435
8/12/05,1237.810059,1237.810059,1225.869995,1230.390015,1230.390015,1709300000,-0.599449321,-11.96254558
